"","x_bar","y_bar","gamma","true_n","n","error_AB","error_BC"
"423",50,100,10,4,0.3,-0.482769034956762,0.0163127812550465
"424",10,50,0.1,4,0.3,-1.06409952643422,0.265438302325308
"425",100,50,0.1,4,0.3,-1.63339213214323,0.287975103861263
"426",50,50,0.1,4,0.3,-1.54087572133199,0.285585382150664
"427",10,50,1,4,0.3,-0.799196379679724,0.157968248268159
"428",100,50,1,4,0.3,-1.54768269864204,0.173747543365251
"429",50,50,1,4,0.3,-1.40227028212977,0.173765478436552
"430",10,50,10,4,0.3,-0.230454523266429,0.0285544528761025
"431",100,50,10,4,0.3,-1.04753638226638,0.0380858285137412
"432",50,50,10,4,0.3,-0.752589897957475,0.0354416933284687
"433",10,10,0.1,1,0.4,-0.3206455756273,0.0362080433144086
"434",100,10,0.1,1,0.4,-0.717790012055939,0.0291480439714368
"435",50,10,0.1,1,0.4,-0.632756169614725,0.0304571356631272
"436",10,10,1,1,0.4,-0.218163693322357,0.0230941697978189
"437",100,10,1,1,0.4,-0.647139144013247,0.0193092833203949
"438",50,10,1,1,0.4,-0.529881874681891,0.0200009058788748
"439",10,10,10,1,0.4,-0.049181132526555,0.00485500338358559
"440",100,10,10,1,0.4,-0.328656128078935,0.00466079495274319
"441",50,10,10,1,0.4,-0.202816612705473,0.00501079830786329
"442",10,100,0.1,1,0.4,-0.0511928752562591,0.0049549040498884
"443",100,100,0.1,1,0.4,-0.332548156409619,0.00394224365264235
"444",50,100,0.1,1,0.4,-0.206287824586537,0.0042603275191737
"445",10,100,1,1,0.4,-0.0285008586866841,0.00296739236030249
"446",100,100,1,1,0.4,-0.220892691014688,0.00247873110845949
"447",50,100,1,1,0.4,-0.128822216450394,0.002748933693858
"448",10,100,10,1,0.4,-0.00501949947076821,0.000597964049011655
"449",100,100,10,1,0.4,-0.0497444062847287,0.000466053444131843
"450",50,100,10,1,0.4,-0.0271741448847632,0.000426772787098598
"451",10,50,0.1,1,0.4,-0.0946225824582085,0.00920860008559301
"452",100,50,0.1,1,0.4,-0.478571705293875,0.00698523980430072
"453",50,50,0.1,1,0.4,-0.332057595440714,0.0078451417575443
"454",10,50,1,1,0.4,-0.0560894676889655,0.00562905230274067
"455",100,50,1,1,0.4,-0.35172594992428,0.00460557019125731
"456",50,50,1,1,0.4,-0.221991424004584,0.00495218592013061
"457",10,50,10,1,0.4,-0.0107060524574793,0.00120409330492362
"458",100,50,10,1,0.4,-0.0948715373865185,0.00121169826871492
"459",50,50,10,1,0.4,-0.0503901774422408,0.00098465066750128
"460",10,10,0.1,2,0.4,-0.89375331098277,0.216608517881296
"461",100,10,0.1,2,0.4,-1.26557121335879,0.22111401924461
"462",50,10,0.1,2,0.4,-1.21114867539546,0.221948696290415
"463",10,10,1,2,0.4,-0.702996054594535,0.135002360950702
"464",100,10,1,2,0.4,-1.21100015980454,0.141474549125014
"465",50,10,1,2,0.4,-1.12154087072976,0.140941375026754
"466",10,10,10,2,0.4,-0.22361637608005,0.0271940595830662
"467",100,10,10,2,0.4,-0.883479704909591,0.0319324244504981
"468",50,10,10,2,0.4,-0.666430019670772,0.0311152038654263
"469",10,100,0.1,2,0.4,-0.23820870507748,0.0264995596902467
"470",100,100,0.1,2,0.4,-0.912158379968501,0.0267256760054855
"471",50,100,0.1,2,0.4,-0.692304618925914,0.0263335113354079
"472",10,100,1,2,0.4,-0.141454891206777,0.0149939800752299
"473",100,100,1,2,0.4,-0.725377354532654,0.0158702868271131
"474",50,100,1,2,0.4,-0.499848982338179,0.0161444653144639
"475",10,100,10,2,0.4,-0.0273426048388183,0.00284887962523641
"476",100,100,10,2,0.4,-0.236368173963218,0.00290851584390583
"477",50,100,10,2,0.4,-0.130045206807649,0.00294374278198072
"478",10,50,0.1,2,0.4,-0.400137304995924,0.0509345285576192
"479",100,50,0.1,2,0.4,-1.08225995580294,0.051984205835062
"480",50,50,0.1,2,0.4,-0.909703038063901,0.0517200849344884
"481",10,50,1,2,0.4,-0.254930742882215,0.0296932229269871
"482",100,50,1,2,0.4,-0.935471247001622,0.0313963418803137
"483",50,50,1,2,0.4,-0.723503735087508,0.0313814227926308
"484",10,50,10,2,0.4,-0.0543846176358643,0.00566532621413414
"485",100,50,10,2,0.4,-0.398034188448803,0.00651421190100053
"486",50,50,10,2,0.4,-0.235124822285492,0.00586667195452118
"487",10,10,0.1,3,0.4,-1.27682331612449,0.535685574346164
"488",100,10,0.1,3,0.4,-1.52766013011753,0.55447822013092
"489",50,10,0.1,3,0.4,-1.49597523084609,0.553164235058206
"490",10,10,1,3,0.4,-1.08936681361237,0.343917447383757
"491",100,10,1,3,0.4,-1.48064131861782,0.365954674476045
"492",50,10,1,3,0.4,-1.42442870960053,0.364021851397514
"493",10,10,10,3,0.4,-0.457330907298962,0.0732753239389938
"494",100,10,10,3,0.4,-1.23919110691132,0.0885752712437978
"495",50,10,10,3,0.4,-1.04366988212838,0.087378732280276
"496",10,100,0.1,3,0.4,-0.484233376397318,0.0677349536569123
"497",100,100,0.1,3,0.4,-1.26033635788281,0.0738457868332664
"498",50,100,0.1,3,0.4,-1.06966815132984,0.0728441191198349
"499",10,100,1,3,0.4,-0.310081061142407,0.0387077361848978
"500",100,100,1,3,0.4,-1.09991405744466,0.0449331135763413
"501",50,100,1,3,0.4,-0.857938174071321,0.0435570073343477
"502",10,100,10,3,0.4,-0.0665179359705842,0.00701001434956394
"503",100,100,10,3,0.4,-0.481176013302003,0.00839949011371923
"504",50,100,10,3,0.4,-0.285230539166953,0.00777295757962088
"505",10,50,0.1,3,0.4,-0.735503302265776,0.132404772734397
"506",100,50,0.1,3,0.4,-1.38762809071877,0.142906030221073
"507",50,50,0.1,3,0.4,-1.26264403410494,0.142138703506617
"508",10,50,1,3,0.4,-0.513702038516924,0.07772924229896
"509",100,50,1,3,0.4,-1.27735540082094,0.0857833577452486
"510",50,50,1,3,0.4,-1.0971178658547,0.0855961905230247
"511",10,50,10,3,0.4,-0.127332750864017,0.0140567438454659
"512",100,50,10,3,0.4,-0.728636938285909,0.0180310083329626
"513",50,50,10,3,0.4,-0.478577749964387,0.0165938784052179
"514",10,10,0.1,4,0.4,-1.52340696390008,0.92527703989481
"515",100,10,0.1,4,0.4,-1.68280846657509,0.952522495817443
"516",50,10,0.1,4,0.4,-1.66583809766084,0.95412855645901
"517",10,10,1,4,0.4,-1.36270205770966,0.635412010772115
"518",100,10,1,4,0.4,-1.64012055847366,0.66392398461068
"519",50,10,1,4,0.4,-1.60454523003144,0.664046329113532
"520",10,10,10,4,0.4,-0.713791363700275,0.15398424294027
"521",100,10,10,4,0.4,-1.46627693904561,0.183095537291498
"522",50,10,10,4,0.4,-1.31252672659144,0.179274193014419
"523",10,100,0.1,4,0.4,-0.7353416032929,0.132288365056389
"524",100,100,0.1,4,0.4,-1.46399207919423,0.145780562646933
"525",50,100,0.1,4,0.4,-1.31883303266385,0.144294423361399
"526",10,100,1,4,0.4,-0.501934617154545,0.0758964124240064
"527",100,100,1,4,0.4,-1.3388060138735,0.088196653447676
"528",50,100,1,4,0.4,-1.13034728315535,0.0858594366346443
"529",10,100,10,4,0.4,-0.120821840015128,0.0135480088917644
"530",100,100,10,4,0.4,-0.72494318830441,0.0173485937832774
"531",50,100,10,4,0.4,-0.46682973971759,0.0157824360659904
"532",10,50,0.1,4,0.4,-1.02297894900837,0.256545326912372
"533",100,50,0.1,4,0.4,-1.55928353163691,0.277673555690063
"534",50,50,0.1,4,0.4,-1.47265528959295,0.275472754984367
"535",10,50,1,4,0.4,-0.770275312242465,0.152685649342903
"536",100,50,1,4,0.4,-1.47715503347925,0.167204405791293
"537",50,50,1,4,0.4,-1.34104792364688,0.167343263670674
"538",10,50,10,4,0.4,-0.223658137016171,0.0277212663331289
"539",100,50,10,4,0.4,-1.00575351039021,0.0366820619626931
"540",50,50,10,4,0.4,-0.72539819733105,0.0342132488206469
"541",10,10,0.1,1,0.5,-0.258088256974327,0.0296865540682702
"542",100,10,0.1,1,0.5,-0.560632237258751,0.0240670157452971
"543",50,10,0.1,1,0.5,-0.497627850309713,0.0250912562101403
"544",10,10,1,1,0.5,-0.1779205743586,0.0189487557240763
"545",100,10,1,1,0.5,-0.508601018127937,0.0158079927246815
"546",50,10,1,1,0.5,-0.420403496948442,0.0163473102263691
"547",10,10,10,1,0.5,-0.0404963086058377,0.00400392529767386
"548",100,10,10,1,0.5,-0.265888662336607,0.00379787431790578
"549",50,10,10,1,0.5,-0.165604147022393,0.0041255205173131
"550",10,100,0.1,1,0.5,-0.0424639490253556,0.00412778674763641
"551",100,100,0.1,1,0.5,-0.269388176070932,0.00324237883339835
"552",50,100,0.1,1,0.5,-0.168916951367795,0.00351019369559881
"553",10,100,1,1,0.5,-0.0236145615414064,0.0024966096578347
"554",100,100,1,1,0.5,-0.180377340008344,0.00204298307841981
"555",50,100,1,1,0.5,-0.106405897924469,0.00227946263313438
"556",10,100,10,1,0.5,-0.00411648900738428,0.000512028671265039
"557",100,100,10,1,0.5,-0.0410288123804249,0.000370268216516221
"558",50,100,10,1,0.5,-0.0227329715703268,0.000340170157276744
"559",10,50,0.1,1,0.5,-0.0778921829773185,0.00761207071145393
"560",100,50,0.1,1,0.5,-0.383108952700797,0.00575395556818547
"561",50,50,0.1,1,0.5,-0.268984782090663,0.00645228057427842
"562",10,50,1,1,0.5,-0.0465118456055508,0.00470350633248583
"563",100,50,1,1,0.5,-0.284641574604418,0.00378464598459929
"564",50,50,1,1,0.5,-0.181563361859476,0.0040868248529177
"565",10,50,10,1,0.5,-0.00890701880959675,0.00103355072722244
"566",100,50,10,1,0.5,-0.0780262849393161,0.00102909055132864
"567",50,50,10,1,0.5,-0.0416715070158881,0.000801873965059366
"568",10,10,0.1,2,0.5,-0.81457219642248,0.200191500346919
"569",100,10,0.1,2,0.5,-1.14029567326438,0.203825326371678
"570",50,10,0.1,2,0.5,-1.09327110112684,0.204671727506487
"571",10,10,1,2,0.5,-0.644027898958684,0.124715905682462
"572",100,10,1,2,0.5,-1.09149794174766,0.129976498645591
"573",50,10,1,2,0.5,-1.01389714273891,0.129598371400372
"574",10,10,10,2,0.5,-0.207778691295801,0.025293726309576
"575",100,10,10,2,0.5,-0.803862868516616,0.0293159919287827
"576",50,10,10,2,0.5,-0.610676744872086,0.0286728780842289
"577",10,100,0.1,2,0.5,-0.221662869769917,0.0246941883747503
"578",100,100,0.1,2,0.5,-0.831401224782301,0.0246725366720487
"579",50,100,0.1,2,0.5,-0.635225197390431,0.0243669562145453
"580",10,100,1,2,0.5,-0.13197491784098,0.0139972267004831
"581",100,100,1,2,0.5,-0.664703150574588,0.0146543714139695
"582",50,100,1,2,0.5,-0.461411110312877,0.0149698962965253
"583",10,100,10,2,0.5,-0.0255468153740795,0.00267282372061871
"584",100,100,10,2,0.5,-0.219852240724666,0.00269471375238459
"585",50,100,10,2,0.5,-0.121390527936571,0.00274863754542948
"586",10,50,0.1,2,0.5,-0.370358952971315,0.0473106738526979
"587",100,50,0.1,2,0.5,-0.981341030841182,0.0479337804318268
"588",50,50,0.1,2,0.5,-0.82914702362718,0.0477559992055461
"589",10,50,1,2,0.5,-0.237033687472252,0.0276439817449018
"590",100,50,1,2,0.5,-0.851715088470161,0.0289302490485403
"591",50,50,1,2,0.5,-0.663018638109824,0.0289899697672672
"592",10,50,10,2,0.5,-0.050848645486646,0.00530784380312355
"593",100,50,10,2,0.5,-0.368142054166452,0.00604594190479613
"594",50,50,10,2,0.5,-0.21866186783612,0.00544560384079858
"595",10,10,0.1,3,0.5,-1.20441690714016,0.51175265342939
"596",100,10,0.1,3,0.5,-1.43428441762094,0.52911467636865
"597",50,10,0.1,3,0.5,-1.40547842063439,0.52794479258868
"598",10,10,1,3,0.5,-1.02833207460124,0.327552804799207
"599",100,10,1,3,0.5,-1.38749840800906,0.347716820762572
"600",50,10,1,3,0.5,-1.33638885038985,0.346029610506793
"601",10,10,10,3,0.5,-0.43607151090457,0.0699765561185559
"602",100,10,10,3,0.5,-1.16436079075424,0.0838872776458519
"603",50,10,10,3,0.5,-0.984413314103285,0.0829107498015436
"604",10,100,0.1,3,0.5,-0.461503064209791,0.0646942441294233
"605",100,100,0.1,3,0.5,-1.18391938345779,0.0700840323266545
"606",50,100,0.1,3,0.5,-1.00839680701808,0.0692230002447357
"607",10,100,1,3,0.5,-0.296454237321488,0.0370353581238001
"608",100,100,1,3,0.5,-1.0360051999645,0.0426330291103467
"609",50,100,1,3,0.5,-0.811794140385933,0.0414185029367913
"610",10,100,10,3,0.5,-0.0638486515772811,0.0067345564939888
"611",100,100,10,3,0.5,-0.458399477720276,0.00800717027090865
"612",50,100,10,3,0.5,-0.272735468194533,0.00743498965041351
"613",10,50,0.1,3,0.5,-0.697977650376376,0.126228123322371
"614",100,50,0.1,3,0.5,-1.30122447304798,0.135649296708747
"615",50,50,0.1,3,0.5,-1.18677661383221,0.135022300996137
"616",10,50,1,3,0.5,-0.489331613026768,0.0742012095718729
"617",100,50,1,3,0.5,-1.19930066534391,0.081317846251036
"618",50,50,1,3,0.5,-1.03362661921967,0.0812558504183393
"619",10,50,10,3,0.5,-0.122127181322513,0.0134869971963723
"620",100,50,10,3,0.5,-0.690905435149779,0.0171513537580289
"621",50,50,10,3,0.5,-0.455959572868251,0.0158244362822601
"622",10,10,0.1,4,0.5,-1.46477065559467,0.900252957820383
"623",100,10,0.1,4,0.5,-1.61486490850092,0.926499811870983
"624",50,10,0.1,4,0.5,-1.59902838686184,0.928252303147464
"625",10,10,1,4,0.5,-1.30803471013533,0.615519876077427
"626",100,10,1,4,0.5,-1.56886984762968,0.642532953551328
"627",50,10,1,4,0.5,-1.53570313410255,0.642836814685693
"628",10,10,10,4,0.5,-0.689196109790636,0.149027646285619
"629",100,10,10,4,0.5,-1.40228576362586,0.176344617124296
"630",50,10,10,4,0.5,-1.2577908077903,0.17282709626456
"631",10,100,0.1,4,0.5,-0.708425128286829,0.127816185893504
"632",100,100,0.1,4,0.5,-1.39691276159724,0.140294817749328
"633",50,100,0.1,4,0.5,-1.26084681904,0.138956744622804
"634",10,100,1,4,0.5,-0.484923170085033,0.0734173346121502
"635",100,100,1,4,0.5,-1.27886576690407,0.084808726886602
"636",50,100,1,4,0.5,-1.08277852060536,0.0826578853480944
"637",10,100,10,4,0.5,-0.117303767758361,0.0131606151148587
"638",100,100,10,4,0.5,-0.697961846274114,0.0167275354001305
"639",50,100,10,4,0.5,-0.451086101869928,0.0152586728663738
"640",10,50,0.1,4,0.5,-0.98281945767881,0.247785621983842
"641",100,50,0.1,4,0.5,-1.48790802271246,0.267587890213381
"642",50,50,0.1,4,0.5,-1.40680353459878,0.265563112287815
"643",10,50,1,4,0.5,-0.741894435945419,0.147482312259009
"644",100,50,1,4,0.5,-1.40926546560145,0.160828370675286
"645",50,50,1,4,0.5,-1.28188399724167,0.161073783989086
"646",10,50,10,4,0.5,-0.216896313445592,0.026892299027783
"647",100,50,10,4,0.5,-0.965060763707792,0.0353109304887083
"648",50,50,10,4,0.5,-0.698712580105802,0.0330066214004336
"649",10,10,0.1,1,0.6,-0.199443862589049,0.0233812913126452
"650",100,10,0.1,1,0.6,-0.422110693101795,0.019081277740358
"651",50,10,0.1,1,0.6,-0.376974157782506,0.0198535049973156
"652",10,10,1,1,0.6,-0.139524266387134,0.0149381728380642
"653",100,10,1,1,0.6,-0.385152071738645,0.0124421418703867
"654",50,10,1,1,0.6,-0.321066270679549,0.0128383272499086
"655",10,10,10,1,0.6,-0.0319783499344985,0.00316837761913339
"656",100,10,10,1,0.6,-0.207036662959528,0.00297244334812897
"657",50,10,10,1,0.6,-0.130008791996053,0.00327100550916234
"658",10,100,0.1,1,0.6,-0.0338178254023865,0.00330785095708633
"659",100,100,0.1,1,0.6,-0.209617981896541,0.00256094608789598
"660",50,100,0.1,1,0.6,-0.132829598994041,0.00277655246677979
"661",10,100,1,1,0.6,-0.018756638610037,0.00202840333763951
"662",100,100,1,1,0.6,-0.141351641225007,0.0016180313228445
"663",50,100,1,1,0.6,-0.0844780460958926,0.00181824612737112
"664",10,100,10,1,0.6,-0.00321511397374398,0.000426248066722703
"665",100,100,10,1,0.6,-0.0323956413663002,0.000275302539397544
"666",50,100,10,1,0.6,-0.0183161657174948,0.000254023662225444
"667",10,50,0.1,1,0.6,-0.0614603524286359,0.00603919618064691
"668",100,50,0.1,1,0.6,-0.294904848455725,0.00455448023977812
"669",50,50,0.1,1,0.6,-0.209351104865407,0.00509742853355286
"670",10,50,1,1,0.6,-0.0370419001090423,0.00378735689418068
"671",100,50,1,1,0.6,-0.221405283796094,0.00298996003213401
"672",50,50,1,1,0.6,-0.14265792114116,0.00324369131876784
"673",10,50,10,1,0.6,-0.00711482365793516,0.000863648752032411
"674",100,50,10,1,0.6,-0.0614825244917976,0.00084941829702857
"675",50,50,10,1,0.6,-0.0330444189058825,0.000620832688616804
"676",10,10,0.1,2,0.6,-0.739713566109789,0.184286880614542
"677",100,10,0.1,2,0.6,-1.02449467645276,0.187188941446534
"678",50,10,0.1,2,0.6,-0.98392471786307,0.188030630843494
"679",10,10,1,2,0.6,-0.587807151788041,0.114771334901077
"680",100,10,1,2,0.6,-0.981025651479674,0.119004265442746
"681",50,10,1,2,0.6,-0.913836972108382,0.118752547765406
"682",10,10,10,2,0.6,-0.192253403043635,0.0234287393583894
"683",100,10,10,2,0.6,-0.728936006098694,0.0268214942285039
"684",50,10,10,2,0.6,-0.557498840780173,0.0263262946904592
"685",10,100,0.1,2,0.6,-0.205361326628257,0.0229121572547392
"686",100,100,0.1,2,0.6,-0.755008121985126,0.0226922102081376
"687",50,100,0.1,2,0.6,-0.580524139236608,0.0224582591325032
"688",10,100,1,2,0.6,-0.12258181224326,0.0130090632108412
"689",100,100,1,2,0.6,-0.606690058462016,0.0134787926476431
"690",50,100,1,2,0.6,-0.424149294519611,0.0138249526480781
"691",10,100,10,2,0.6,-0.023755044949905,0.00249716717191677
"692",100,100,10,2,0.6,-0.203586708894524,0.00248396639993682
"693",50,100,10,2,0.6,-0.11281067392208,0.00255515566617188
"694",10,50,0.1,2,0.6,-0.341316473712096,0.0437580738702839
"695",100,50,0.1,2,0.6,-0.886839326046092,0.0440393861205443
"696",50,50,0.1,2,0.6,-0.752947970799442,0.043929762813304
"697",10,50,1,2,0.6,-0.219430575977927,0.0256248529539702
"698",100,50,1,2,0.6,-0.772663274864563,0.0265612665474973
"699",50,50,1,2,0.6,-0.605202317355153,0.026677863836383
"700",10,50,10,2,0.6,-0.0473283077321166,0.00495189397643411
"701",100,50,10,2,0.6,-0.339014745390828,0.0055887535042221
"702",50,50,10,2,0.6,-0.202456352133899,0.00503082781819356
"703",10,10,0.1,3,0.6,-1.13470534850477,0.488120417714666
"704",100,10,0.1,3,0.6,-1.34520711731781,0.504132264632174
"705",50,10,0.1,3,0.6,-1.31903240469632,0.503094840759729
"706",10,10,1,3,0.6,-0.969581192125414,0.31154555245013
"707",100,10,1,3,0.6,-1.29907718078204,0.329970871520773
"708",50,10,1,3,0.6,-1.25263949302082,0.328509261826301
"709",10,10,10,3,0.6,-0.415200633599833,0.0667326737543933
"710",100,10,10,3,0.6,-1.09299250819623,0.0793666800048698
"711",50,10,10,3,0.6,-0.927480424701872,0.0785839421813234
"712",10,100,0.1,3,0.6,-0.439167295878274,0.0616979877777327
"713",100,100,0.1,3,0.6,-1.11094614465481,0.0664376708774078
"714",50,100,0.1,3,0.6,-0.949478686399895,0.0657012933620655
"715",10,100,1,3,0.6,-0.282983028176784,0.0353807898397161
"716",100,100,1,3,0.6,-0.974656562404527,0.0404038537179669
"717",50,100,1,3,0.6,-0.767102007552653,0.0393349336506068
"718",10,100,10,3,0.6,-0.0611860842901062,0.00645980113586932
"719",100,100,10,3,0.6,-0.436037203411448,0.00762181443551592
"720",50,100,10,3,0.6,-0.260376449935986,0.00710066595303302
"721",10,50,0.1,3,0.6,-0.661412203464939,0.120168569855245
"722",100,50,0.1,3,0.6,-1.218995512999,0.128610791574808
"723",50,50,0.1,3,0.6,-1.11424661523585,0.128106809772532
"724",10,50,1,3,0.6,-0.465415275615686,0.0707299689482772
"725",100,50,1,3,0.6,-1.12483838934017,0.0769984418624764
"726",50,50,1,3,0.6,-0.972652509874599,0.0770433162702054
"727",10,50,10,3,0.6,-0.116946899908382,0.012919974237754
"728",100,50,10,3,0.6,-0.654202608247285,0.016293619715799
"729",50,50,10,3,0.6,-0.433750781782033,0.0150685280995841
"730",10,10,0.1,4,0.6,-1.40732468691129,0.875036526633866
"731",100,10,0.1,4,0.6,-1.5485459478098,0.900282849517401
"732",50,10,0.1,4,0.6,-1.53378383449716,0.902175526141138
"733",10,10,1,4,0.6,-1.25478139115657,0.595769120177134
"734",100,10,1,4,0.6,-1.49991311808756,0.621330987455277
"735",50,10,1,4,0.6,-1.4690179090796,0.621806071505994
"736",10,10,10,4,0.6,-0.664973562452542,0.14413029057622
"737",100,10,10,4,0.6,-1.34044808991779,0.169751311670004
"738",50,10,10,4,0.6,-1.20468394268548,0.166516840556438
"739",10,100,0.1,4,0.6,-0.681989280024095,0.123406622508315
"740",100,100,0.1,4,0.6,-1.33227581255001,0.1349407833635
"741",50,100,0.1,4,0.6,-1.20475837991492,0.133738287764358
"742",10,100,1,4,0.6,-0.468125450213677,0.0709663929535765
"743",100,100,1,4,0.6,-1.22098519808498,0.0815076176340641
"744",50,100,1,4,0.6,-1.03659025252951,0.0795292686863202
"745",10,100,10,4,0.6,-0.113795414711944,0.012774328731025
"746",100,100,10,4,0.6,-0.671496208949023,0.0161178663860329
"747",50,100,10,4,0.6,-0.435534516630501,0.0147413021005472
"748",10,50,0.1,4,0.6,-0.94358827879974,0.239154577371396
"749",100,50,0.1,4,0.6,-1.4191180610271,0.257708092178397
"750",50,50,0.1,4,0.6,-1.34319994321727,0.255847348262829
"751",10,50,1,4,0.6,-0.714038772642036,0.142355498206812
"752",100,50,1,4,0.6,-1.34386871010378,0.154610532627652
"753",50,50,1,4,0.6,-1.22467654509533,0.154949383310334
